,date_channel,count,date,channel_name
1235,2017-08-08datasciencefiction,4,2017-08-08,datasciencefiction
1236,2018-05-05mdsi_dam_aut_18,4,2018-05-05,mdsi_dam_aut_18
1237,2018-08-25mdsi_stds_proj,4,2018-08-25,mdsi_stds_proj
1238,2017-05-23mdsi_dam_aut_18,4,2017-05-23,mdsi_dam_aut_18
1239,2017-05-07dev_data_vis,4,2017-05-07,dev_data_vis
1240,2018-04-18mdsi_dadm_aut_18,4,2018-04-18,mdsi_dadm_aut_18
1241,2016-10-18databusters,4,2016-10-18,databusters
1242,2018-04-21dadmat2,4,2018-04-21,dadmat2
1243,2018-09-03govhack2018,4,2018-09-03,govhack2018
1244,2018-04-04dna,4,2018-04-04,dna
1245,2019-01-10mdsi_electives,4,2019-01-10,mdsi_electives
1246,2019-03-03mdsi_electives,4,2019-03-03,mdsi_electives
1247,2016-11-10dev_python,4,2016-11-10,dev_python
1248,2018-10-15spring_stds_assign2,4,2018-10-15,spring_stds_assign2
1249,2018-03-27unix-autumn-2018,4,2018-03-27,unix-autumn-2018
1250,2017-05-10dev_data_vis,4,2017-05-10,dev_data_vis
1251,2016-12-06stack_underflow,4,2016-12-06,stack_underflow
1252,2018-08-17dev_data_vis,4,2018-08-17,dev_data_vis
1253,2016-11-02dev_r,4,2016-11-02,dev_r
1254,2017-02-03mdsi-tadpoles,4,2017-02-03,mdsi-tadpoles
1255,2017-08-2736100decepticons,4,2017-08-27,36100decepticons
1256,2019-01-29mdsi_announcements,4,2019-01-29,mdsi_announcements
1257,2017-06-20mdsi_deeplearn_spr_17,4,2017-06-20,mdsi_deeplearn_spr_17
1258,2017-02-19dev_python,4,2017-02-19,dev_python
1259,2019-03-23mdsi_deeplearn_aut_19,4,2019-03-23,mdsi_deeplearn_aut_19
1260,2016-09-13heisenberg,4,2016-09-13,heisenberg
1261,2018-07-31mdsi_ilab1_spr_18,4,2018-07-31,mdsi_ilab1_spr_18
1262,2018-03-06mdsi_dam_aut_18,4,2018-03-06,mdsi_dam_aut_18
1263,2017-09-1836100decepticons,4,2017-09-18,36100decepticons
1264,2017-07-21ilab1_spring_2017,4,2017-07-21,ilab1_spring_2017
1265,2018-09-18dev_datasets,4,2018-09-18,dev_datasets
1266,2018-11-06multivariate_spr_18,4,2018-11-06,multivariate_spr_18
1267,2018-10-08mdsi_dam_spr_18,4,2018-10-08,mdsi_dam_spr_18
1268,2018-04-06mdsi_dvn_aut_18,4,2018-04-06,mdsi_dvn_aut_18
1269,2018-10-21mdsi_electives,4,2018-10-21,mdsi_electives
1270,2017-11-20mdsi_deeplearn_spr_17,4,2017-11-20,mdsi_deeplearn_spr_17
1271,2017-06-05ds_jobs,4,2017-06-05,ds_jobs
1272,2018-10-20mdsi_electives,4,2018-10-20,mdsi_electives
1273,2017-05-27mdsi_dam_aut_18,4,2017-05-27,mdsi_dam_aut_18
1274,2019-03-16ds_jobs,4,2019-03-16,ds_jobs
1275,2019-03-15mdsi_course_review,4,2019-03-15,mdsi_course_review
1276,2017-12-18mdsi_deeplearn_spr_17,4,2017-12-18,mdsi_deeplearn_spr_17
1277,2019-02-27ds_cool_stuff,4,2019-02-27,ds_cool_stuff
1278,2017-08-14mdsi_datacamp,4,2017-08-14,mdsi_datacamp
1279,2017-08-2336100decepticons,4,2017-08-23,36100decepticons
1280,2017-08-10morningpeople,4,2017-08-10,morningpeople
1281,2017-05-16dev_datasets,4,2017-05-16,dev_datasets
1282,2016-05-30dev_python,4,2016-05-30,dev_python
1283,2018-05-01unix-autumn-2018,4,2018-05-01,unix-autumn-2018
1284,2017-08-31mdsi_datacamp,4,2017-08-31,mdsi_datacamp
1285,2016-09-18databusters,4,2016-09-18,databusters
1286,2018-01-05dev_r,4,2018-01-05,dev_r
1287,2016-11-17dev_r,4,2016-11-17,dev_r
1288,2017-08-08ds_hackathons,4,2017-08-08,ds_hackathons
1289,2017-04-06mdsi_help,4,2017-04-06,mdsi_help
1290,2018-06-29unix-autumn-2018,4,2018-06-29,unix-autumn-2018
1291,2016-11-09ds_hackathons,4,2016-11-09,ds_hackathons
1292,2018-07-21mdsi_announcements,4,2018-07-21,mdsi_announcements
1293,2017-08-22datasciencefiction,4,2017-08-22,datasciencefiction
1294,2018-05-02dvn2018autteam4,4,2018-05-02,dvn2018autteam4
1295,2017-12-20mdsi_electives,4,2017-12-20,mdsi_electives
1296,2017-12-06mdsi_deeplearn_spr_17,4,2017-12-06,mdsi_deeplearn_spr_17
1297,2017-04-07databusters,4,2017-04-07,databusters
1298,2018-09-22dev_data_vis,4,2018-09-22,dev_data_vis
1299,2017-03-27sleepyheads,4,2017-03-27,sleepyheads
1300,2016-06-02mdsi_announcements,4,2016-06-02,mdsi_announcements
1301,2018-10-03dev_r,4,2018-10-03,dev_r
1302,2018-09-16mdsi_stds_proj,4,2018-09-16,mdsi_stds_proj
1303,2019-03-13mdsi_course_review,4,2019-03-13,mdsi_course_review
1304,2017-08-12mdsi_datacamp,4,2017-08-12,mdsi_datacamp
1305,2018-12-09dev_python,4,2018-12-09,dev_python
1306,2018-03-14excelsior,4,2018-03-14,excelsior
1307,2018-10-12mdsi_electives,4,2018-10-12,mdsi_electives
1308,2017-10-03pv_dam2017,4,2017-10-03,pv_dam2017
1309,2017-11-17dev_r,4,2017-11-17,dev_r
1310,2017-03-09ds_cool_stuff,4,2017-03-09,ds_cool_stuff
1311,2018-01-15mdsi_electives,4,2018-01-15,mdsi_electives
1312,2018-10-04mdsi_dam_spr_18,4,2018-10-04,mdsi_dam_spr_18
1313,2017-06-02dev_data_vis,4,2017-06-02,dev_data_vis
1314,2017-11-23mdsi_electives,4,2017-11-23,mdsi_electives
1315,2018-12-07ds_hackathons,4,2018-12-07,ds_hackathons
1316,2018-03-29mdsi_dvn_aut_18,4,2018-03-29,mdsi_dvn_aut_18
1317,2018-07-03mdsi_electives,4,2018-07-03,mdsi_electives
1318,2016-10-18ds_cool_stuff,4,2016-10-18,ds_cool_stuff
1319,2018-05-21mdsi_dam_aut_18,4,2018-05-21,mdsi_dam_aut_18
1320,2016-10-06dev_datasets,4,2016-10-06,dev_datasets
1321,2017-06-24mdsi_deeplearn_spr_17,4,2017-06-24,mdsi_deeplearn_spr_17
1322,2018-10-17mdsi_ilab2_spr_18,4,2018-10-17,mdsi_ilab2_spr_18
1323,2017-10-07mdsi_deeplearn_spr_17,4,2017-10-07,mdsi_deeplearn_spr_17
1324,2016-11-22mdsi_announcements,4,2016-11-22,mdsi_announcements
1325,2018-09-26govhack2018,4,2018-09-26,govhack2018
1326,2016-10-24heisenberg,4,2016-10-24,heisenberg
1327,2018-05-03mdsi_announcements,4,2018-05-03,mdsi_announcements
1328,2017-10-13mdsi_deeplearn_spr_17,4,2017-10-13,mdsi_deeplearn_spr_17
1329,2017-05-09ds_jobs,4,2017-05-09,ds_jobs
1330,2017-02-13ds_protips,4,2017-02-13,ds_protips
1331,2016-11-21ds_hackathon_unearth,4,2016-11-21,ds_hackathon_unearth
1332,2018-10-10mdsi_announcements,4,2018-10-10,mdsi_announcements
1333,2018-07-01mdsi_electives,4,2018-07-01,mdsi_electives
1334,2019-01-25dev_machine_learning,4,2019-01-25,dev_machine_learning
1335,2019-01-16ds_hackathons,4,2019-01-16,ds_hackathons
1336,2019-02-21ds_cool_stuff,4,2019-02-21,ds_cool_stuff
1337,2016-08-02ds_hackathon_unearth,4,2016-08-02,ds_hackathon_unearth
1338,2016-09-03ds_cool_stuff,4,2016-09-03,ds_cool_stuff
1339,2016-08-15dev_r,4,2016-08-15,dev_r
1340,2016-05-22ds_cool_stuff,4,2016-05-22,ds_cool_stuff
1341,2018-05-04ds_cool_stuff,4,2018-05-04,ds_cool_stuff
1342,2017-04-21databusters,4,2017-04-21,databusters
1343,2017-06-03mdsi_dam_aut_18,4,2017-06-03,mdsi_dam_aut_18
1344,2016-08-1737459-mda,4,2016-08-17,37459-mda
1345,2018-11-16ds_jobs,4,2018-11-16,ds_jobs
1346,2017-10-30mdsi_announcements,4,2017-10-30,mdsi_announcements
1347,2016-07-22mdsi_electives,4,2016-07-22,mdsi_electives
1348,2018-10-05ds_data_ethics,4,2018-10-05,ds_data_ethics
1349,2018-09-06mdsi_stds_proj,4,2018-09-06,mdsi_stds_proj
1350,2018-10-23ds_cool_stuff,4,2018-10-23,ds_cool_stuff
1351,2018-11-24mdsi_announcements,4,2018-11-24,mdsi_announcements
1352,2019-03-21mdsi_dam_aut_19,4,2019-03-21,mdsi_dam_aut_19
1353,2018-05-10mdsi_dam_aut_18,4,2018-05-10,mdsi_dam_aut_18
1354,2017-05-25mdsi_electives,4,2017-05-25,mdsi_electives
1355,2018-11-24mdsi_stds_proj,4,2018-11-24,mdsi_stds_proj
1356,2018-07-31multivariate_spr_18,4,2018-07-31,multivariate_spr_18
1357,2017-05-17dadm_aut_17,4,2017-05-17,dadm_aut_17
1358,2018-09-01inconvenienttruth,4,2018-09-01,inconvenienttruth
1359,2017-07-04ds_cool_stuff,4,2017-07-04,ds_cool_stuff
1360,2017-02-17dev_python,4,2017-02-17,dev_python
1361,2017-08-06morningpeople,4,2017-08-06,morningpeople
1362,2016-06-08algroup,4,2016-06-08,algroup
1363,2017-04-09study-group,4,2017-04-09,study-group
1364,2017-05-30mdsi_electives,4,2017-05-30,mdsi_electives
1365,2017-10-02dev_r,4,2017-10-02,dev_r
1366,2017-02-18mdsi_announcements,4,2017-02-18,mdsi_announcements
1367,2018-09-27ds_jobs,4,2018-09-27,ds_jobs
1368,2018-12-10dev_python,4,2018-12-10,dev_python
1369,2017-05-17oth_random,4,2017-05-17,oth_random
1370,2016-08-04ds_hackathons,4,2016-08-04,ds_hackathons
1371,2017-12-17mdsi_announcements,4,2017-12-17,mdsi_announcements
1372,2018-09-18inconvenienttruth,4,2018-09-18,inconvenienttruth
1373,2017-08-21morningpeople,4,2017-08-21,morningpeople
1374,2016-07-05mdsi_announcements,4,2016-07-05,mdsi_announcements
1375,2018-03-12mdsi_dam_aut_18,4,2018-03-12,mdsi_dam_aut_18
1376,2018-10-25mdsi_electives,4,2018-10-25,mdsi_electives
1377,2018-04-12mdsi_datacamp,4,2018-04-12,mdsi_datacamp
1378,2018-04-02mdsi_dam_aut_18,4,2018-04-02,mdsi_dam_aut_18
1379,2017-08-09ilab2_spring_2017,4,2017-08-09,ilab2_spring_2017
1380,2016-09-05mdsi_announcements,4,2016-09-05,mdsi_announcements
1381,2017-06-07mdsi_electives,4,2017-06-07,mdsi_electives
1382,2018-03-12excelsior,4,2018-03-12,excelsior
1383,2018-10-19dev_machine_learning,4,2018-10-19,dev_machine_learning
1384,2017-09-26datasciencefiction,4,2017-09-26,datasciencefiction
1385,2017-01-04mdsi_announcements,4,2017-01-04,mdsi_announcements
1386,2018-03-11excelsior,4,2018-03-11,excelsior
1387,2018-10-11ds_data_ethics,4,2018-10-11,ds_data_ethics
1388,2019-01-23mdsi_electives,4,2019-01-23,mdsi_electives
1389,2018-08-30mdsi_dam_spr_18,4,2018-08-30,mdsi_dam_spr_18
1390,2017-09-27datasciencefiction,4,2017-09-27,datasciencefiction
1391,2018-04-16mdsi_dvn_aut_18,4,2018-04-16,mdsi_dvn_aut_18
1392,2018-05-10dvn-team-1,4,2018-05-10,dvn-team-1
1393,2016-12-03subject-outlines,4,2016-12-03,subject-outlines
1394,2017-06-26mdsi_deeplearn_spr_17,4,2017-06-26,mdsi_deeplearn_spr_17
1395,2017-06-15mdsi_deeplearn_spr_17,4,2017-06-15,mdsi_deeplearn_spr_17
1396,2017-05-25ds_cool_stuff,4,2017-05-25,ds_cool_stuff
1397,2018-10-25dev_data_vis,4,2018-10-25,dev_data_vis
1398,2017-05-18mdsi_dvn_aut_18,4,2017-05-18,mdsi_dvn_aut_18
1399,2018-11-07dev_python,4,2018-11-07,dev_python
1400,2017-09-20mdsi_deeplearn_spr_17,4,2017-09-20,mdsi_deeplearn_spr_17
1401,2017-01-24ds_hackathons,4,2017-01-24,ds_hackathons
1402,2019-03-06dev_r,4,2019-03-06,dev_r
1403,2016-06-25ds_jobs,4,2016-06-25,ds_jobs
1404,2017-04-01ds_jobs,4,2017-04-01,ds_jobs
1405,2017-11-08mdsi_electives,4,2017-11-08,mdsi_electives
1406,2017-05-04dsi-at2-teamsatata,4,2017-05-04,dsi-at2-teamsatata
1407,2019-02-07dev_machine_learning,4,2019-02-07,dev_machine_learning
1408,2017-08-07mdsi_datacamp,4,2017-08-07,mdsi_datacamp
1409,2017-12-21mdsi_deeplearn_spr_17,4,2017-12-21,mdsi_deeplearn_spr_17
1410,2017-09-28dev_python,4,2017-09-28,dev_python
1411,2016-10-30online-courses,4,2016-10-30,online-courses
1412,2017-08-24dev_r,4,2017-08-24,dev_r
1413,2018-10-21mdsi_announcements,4,2018-10-21,mdsi_announcements
1414,2016-09-15ds_hackathons,4,2016-09-15,ds_hackathons
1415,2018-06-15mdsi_electives,4,2018-06-15,mdsi_electives
1416,2018-02-01dev_r,4,2018-02-01,dev_r
1417,2017-06-11pmd_aut_17,4,2017-06-11,pmd_aut_17
1418,2018-05-25dvn2018autteam4,4,2018-05-25,dvn2018autteam4
1419,2017-01-13dev_data_vis,4,2017-01-13,dev_data_vis
1420,2018-11-27free-stuff,3,2018-11-27,free-stuff
1421,2019-02-12mdsi_announcements,3,2019-02-12,mdsi_announcements
1422,2017-03-21study-group,3,2017-03-21,study-group
1423,2017-03-27mdsi_dvn_aut_18,3,2017-03-27,mdsi_dvn_aut_18
1424,2016-12-03mdsi_announcements,3,2016-12-03,mdsi_announcements
1425,2016-09-12ds_cool_stuff,3,2016-09-12,ds_cool_stuff
1426,2017-08-1036100decepticons,3,2017-08-10,36100decepticons
1427,2017-07-20dev_machine_learning,3,2017-07-20,dev_machine_learning
1428,2018-10-06dev_r,3,2018-10-06,dev_r
1429,2017-08-10mdsi_deeplearn_spr_17,3,2017-08-10,mdsi_deeplearn_spr_17
1430,2016-10-12dev_datasets,3,2016-10-12,dev_datasets
1431,2016-08-13mdsi_announcements,3,2016-08-13,mdsi_announcements
1432,2018-07-27mdsi_announcements,3,2018-07-27,mdsi_announcements
1433,2017-04-10ds_protips,3,2017-04-10,ds_protips
1434,2016-11-17ds_cool_stuff,3,2016-11-17,ds_cool_stuff
1435,2017-03-06ds_protips,3,2017-03-06,ds_protips
1436,2017-07-06ds_cool_stuff,3,2017-07-06,ds_cool_stuff
1437,2017-03-21mdsi_dvn_aut_18,3,2017-03-21,mdsi_dvn_aut_18
1438,2017-04-19dadm_aut_17,3,2017-04-19,dadm_aut_17
1439,2018-05-27dvn2018autteam4,3,2018-05-27,dvn2018autteam4
1440,2017-06-25dadm_aut_17,3,2017-06-25,dadm_aut_17
1441,2017-08-08mdsi_datacamp,3,2017-08-08,mdsi_datacamp
1442,2017-09-13mdsi_deeplearn_spr_17,3,2017-09-13,mdsi_deeplearn_spr_17
1443,2018-05-12mdsi_electives,3,2018-05-12,mdsi_electives
1444,2018-09-17mdsi_announcements,3,2018-09-17,mdsi_announcements
1445,2018-03-24unix-autumn-2018,3,2018-03-24,unix-autumn-2018
1446,2018-06-04mdsi_electives,3,2018-06-04,mdsi_electives
1447,2018-03-28mdsi_dam_aut_18,3,2018-03-28,mdsi_dam_aut_18
1448,2017-07-16mdsi_announcements,3,2017-07-16,mdsi_announcements
1449,2017-12-20ds_cool_stuff,3,2017-12-20,ds_cool_stuff
1450,2017-04-16mdsi_help,3,2017-04-16,mdsi_help
1451,2017-05-26mdsi_electives,3,2017-05-26,mdsi_electives
1452,2017-06-13dev_data_vis,3,2017-06-13,dev_data_vis
1453,2016-06-06dev_other,3,2016-06-06,dev_other
1454,2018-04-02dna,3,2018-04-02,dna
1455,2017-03-28databusters,3,2017-03-28,databusters
1456,2017-04-22pmd_aut_17,3,2017-04-22,pmd_aut_17
1457,2018-04-21dna,3,2018-04-21,dna
1458,2018-03-03mdsi_dadm_aut_18,3,2018-03-03,mdsi_dadm_aut_18
1459,2018-09-08jp-morgan-i-lab-18,3,2018-09-08,jp-morgan-i-lab-18
1460,2018-11-06datasciencefiction,3,2018-11-06,datasciencefiction
1461,2018-09-21mdsi_dam_spr_18,3,2018-09-21,mdsi_dam_spr_18
1462,2017-11-22mdsi_electives,3,2017-11-22,mdsi_electives
1463,2016-10-09ds_hackathons,3,2016-10-09,ds_hackathons
1464,2018-11-11ds_cool_stuff,3,2018-11-11,ds_cool_stuff
1465,2016-09-18heisenberg,3,2016-09-18,heisenberg
1466,2018-08-06jp-morgan-i-lab-18,3,2018-08-06,jp-morgan-i-lab-18
1467,2018-12-18mdsi_announcements,3,2018-12-18,mdsi_announcements
1468,2017-04-01mdsi_announcements,3,2017-04-01,mdsi_announcements
1469,2017-12-11mdsi_deeplearn_spr_17,3,2017-12-11,mdsi_deeplearn_spr_17
1470,2019-01-16ds_cool_stuff,3,2019-01-16,ds_cool_stuff
1471,2018-07-07mdsi_announcements,3,2018-07-07,mdsi_announcements
1472,2017-11-02computer_qa,3,2017-11-02,computer_qa
1473,2017-12-01mdsi_deeplearn_spr_17,3,2017-12-01,mdsi_deeplearn_spr_17
1474,2016-05-15mdsi_announcements,3,2016-05-15,mdsi_announcements
1475,2017-07-19mdsi_announcements,3,2017-07-19,mdsi_announcements
1476,2016-08-23ds_hackathon_unearth,3,2016-08-23,ds_hackathon_unearth
1477,2016-10-14ds_hackathons,3,2016-10-14,ds_hackathons
1478,2018-10-22govhack2018,3,2018-10-22,govhack2018
1479,2017-07-27mdsi_datacamp,3,2017-07-27,mdsi_datacamp
1480,2017-07-29mdsi_deeplearn_spr_17,3,2017-07-29,mdsi_deeplearn_spr_17
1481,2017-10-17datasciencefiction,3,2017-10-17,datasciencefiction
1482,2016-10-3137459-mda,3,2016-10-31,37459-mda
1483,2017-08-15morningpeople,3,2017-08-15,morningpeople
1484,2018-04-12mdsi_dadm_aut_18,3,2018-04-12,mdsi_dadm_aut_18
1485,2018-08-03mdsi_ilab1_spr_18,3,2018-08-03,mdsi_ilab1_spr_18
1486,2018-04-21ddm-assignment2,3,2018-04-21,ddm-assignment2
1487,2017-06-12mdsi_announcements,3,2017-06-12,mdsi_announcements
1488,2018-09-11ds_protips,3,2018-09-11,ds_protips
1489,2017-10-10pv_dam2017,3,2017-10-10,pv_dam2017
1490,2018-11-09free-stuff,3,2018-11-09,free-stuff
1491,2018-07-20mdsi_electives,3,2018-07-20,mdsi_electives
1492,2018-03-08mdsi_dam_aut_18,3,2018-03-08,mdsi_dam_aut_18
1493,2018-11-08free-stuff,3,2018-11-08,free-stuff
1494,2017-07-25mdsi_announcements,3,2017-07-25,mdsi_announcements
1495,2018-10-18inconvenienttruth,3,2018-10-18,inconvenienttruth
1496,2016-08-03ds_hackathon_unearth,3,2016-08-03,ds_hackathon_unearth
1497,2016-08-03dsi-notes,3,2016-08-03,dsi-notes
1498,2016-06-04hacking,3,2016-06-04,hacking
1499,2017-04-25dsi-at2-teamsatata,3,2017-04-25,dsi-at2-teamsatata
1500,2018-01-01mdsi_deeplearn_spr_17,3,2018-01-01,mdsi_deeplearn_spr_17
1501,2018-09-26spring_stds_assign2,3,2018-09-26,spring_stds_assign2
1502,2018-10-28mdsi_dam_spr_18,3,2018-10-28,mdsi_dam_spr_18
1503,2018-04-05ldsi_autumn_2018,3,2018-04-05,ldsi_autumn_2018
1504,2016-11-11dev_r,3,2016-11-11,dev_r
1505,2019-02-25mdsi_datacamp,3,2019-02-25,mdsi_datacamp
1506,2016-06-06ds_jobs,3,2016-06-06,ds_jobs
1507,2016-06-01ds_cool_stuff,3,2016-06-01,ds_cool_stuff
1508,2018-03-21excelsior,3,2018-03-21,excelsior
1509,2017-04-11mdsi_cicaround_help,3,2017-04-11,mdsi_cicaround_help
1510,2019-03-13dev_r,3,2019-03-13,dev_r
1511,2018-02-22mdsi_announcements,3,2018-02-22,mdsi_announcements
1512,2017-12-10ds_cool_stuff,3,2017-12-10,ds_cool_stuff
1513,2018-10-19multivariate_spr_18,3,2018-10-19,multivariate_spr_18
1514,2018-08-12dev_r,3,2018-08-12,dev_r
1515,2018-06-11mdsi_electives,3,2018-06-11,mdsi_electives
1516,2017-06-28ds_cool_stuff,3,2017-06-28,ds_cool_stuff
1517,2017-04-12sleepyheads,3,2017-04-12,sleepyheads
1518,2016-06-05mdsi_announcements,3,2016-06-05,mdsi_announcements
1519,2017-03-21mdsi_help,3,2017-03-21,mdsi_help
1520,2017-01-31mdsi_electives,3,2017-01-31,mdsi_electives
1521,2016-11-10ds_hackathons,3,2016-11-10,ds_hackathons
1522,2018-09-26mdsi_electives,3,2018-09-26,mdsi_electives
1523,2017-08-28mdsi_announcements,3,2017-08-28,mdsi_announcements
1524,2017-05-24dev_r,3,2017-05-24,dev_r
1525,2017-12-31mdsi_announcements,3,2017-12-31,mdsi_announcements
1526,2016-11-22ds_cool_stuff,3,2016-11-22,ds_cool_stuff
1527,2016-07-04mdsi_announcements,3,2016-07-04,mdsi_announcements
1528,2018-05-10mdsi_dadm_aut_18,3,2018-05-10,mdsi_dadm_aut_18
1529,2017-03-16pmdd-aut2017-team2,3,2017-03-16,pmdd-aut2017-team2
1530,2016-09-17ds_hackathons,3,2016-09-17,ds_hackathons
1531,2017-02-07ds_hackathons,3,2017-02-07,ds_hackathons
1532,2017-06-13dev_r,3,2017-06-13,dev_r
1533,2019-01-25mdsi_announcements,3,2019-01-25,mdsi_announcements
1534,2018-06-09mdsi_datacamp,3,2018-06-09,mdsi_datacamp
1535,2018-05-06dvn2018autteam4,3,2018-05-06,dvn2018autteam4
1536,2018-04-10dna,3,2018-04-10,dna
1537,2018-03-14mdsi_dvn_aut_18,3,2018-03-14,mdsi_dvn_aut_18
1538,2017-06-22ds_hackathons,3,2017-06-22,ds_hackathons
1539,2016-10-07mdsi_announcements,3,2016-10-07,mdsi_announcements
1540,2018-04-20mdsi_dadm_aut_18,3,2018-04-20,mdsi_dadm_aut_18
1541,2018-12-14mdsi_announcements,3,2018-12-14,mdsi_announcements
1542,2018-07-21mdsi_electives,3,2018-07-21,mdsi_electives
1543,2017-06-06mdsi_dam_aut_18,3,2017-06-06,mdsi_dam_aut_18
1544,2016-08-12ds_hackathon_unearth,3,2016-08-12,ds_hackathon_unearth
1545,2017-08-07mdsi_deeplearn_spr_17,3,2017-08-07,mdsi_deeplearn_spr_17
1546,2017-12-31mdsi_deeplearn_spr_17,3,2017-12-31,mdsi_deeplearn_spr_17
1547,2017-10-30ds_privacy,3,2017-10-30,ds_privacy
1548,2017-07-07ds_cool_stuff,3,2017-07-07,ds_cool_stuff
1549,2017-08-04ds_cool_stuff,3,2017-08-04,ds_cool_stuff
1550,2017-06-01dev_data_vis,3,2017-06-01,dev_data_vis
1551,2018-10-29mdsi_announcements,3,2018-10-29,mdsi_announcements
1552,2019-03-20mdsi_dvn_aut_19,3,2019-03-20,mdsi_dvn_aut_19
1553,2018-04-15unix-autumn-2018,3,2018-04-15,unix-autumn-2018
1554,2017-05-14mdsi_announcements,3,2017-05-14,mdsi_announcements
1555,2017-03-24mdsi_datacamp,3,2017-03-24,mdsi_datacamp
1556,2017-05-17ds_jobs,3,2017-05-17,ds_jobs
1557,2018-05-17dvn-team-1,3,2018-05-17,dvn-team-1
1558,2018-04-23mdsi_dam_aut_18,3,2018-04-23,mdsi_dam_aut_18
1559,2016-10-18ds_hackathons,3,2016-10-18,ds_hackathons
1560,2018-02-20mdsi_datacamp,3,2018-02-20,mdsi_datacamp
1561,2018-10-20mdsi_ilab1_spr_18,3,2018-10-20,mdsi_ilab1_spr_18
1562,2017-05-06dev_datasets,3,2017-05-06,dev_datasets
1563,2016-09-23heisenberg,3,2016-09-23,heisenberg
1564,2017-12-11dev_machine_learning,3,2017-12-11,dev_machine_learning
1565,2017-10-23ds_protips,3,2017-10-23,ds_protips
1566,2018-04-30mdsi_dadm_aut_18,3,2018-04-30,mdsi_dadm_aut_18
1567,2018-09-17ldsi_spr_18,3,2018-09-17,ldsi_spr_18
1568,2018-03-09mdsi_datacamp,3,2018-03-09,mdsi_datacamp
1569,2017-07-01mdsi_deeplearn_spr_17,3,2017-07-01,mdsi_deeplearn_spr_17
1570,2018-01-17ds_cool_stuff,3,2018-01-17,ds_cool_stuff
1571,2018-01-18ds_cool_stuff,3,2018-01-18,ds_cool_stuff
1572,2017-03-08dev_data_vis,3,2017-03-08,dev_data_vis
1573,2018-12-07ds_data_ethics,3,2018-12-07,ds_data_ethics
1574,2017-06-21mdsi_electives,3,2017-06-21,mdsi_electives
1575,2018-03-20mdsi_dam_aut_18,3,2018-03-20,mdsi_dam_aut_18
1576,2019-03-20socialandinfoteam,3,2019-03-20,socialandinfoteam
1577,2016-10-29databusters,3,2016-10-29,databusters
1578,2018-04-23mdsi_dvn_aut_18,3,2018-04-23,mdsi_dvn_aut_18
1579,2016-11-09dev-julia,3,2016-11-09,dev-julia
1580,2018-05-06mdsi_dam_aut_18,3,2018-05-06,mdsi_dam_aut_18
1581,2017-07-31mdsi_deeplearn_spr_17,3,2017-07-31,mdsi_deeplearn_spr_17
1582,2018-09-13govhack2018,3,2018-09-13,govhack2018
1583,2017-07-13oth_random,3,2017-07-13,oth_random
1584,2017-07-29govhack2017,3,2017-07-29,govhack2017
1585,2017-03-18mdsi-tadpoles,3,2017-03-18,mdsi-tadpoles
1586,2016-06-24ds_jobs,3,2016-06-24,ds_jobs
1587,2018-10-05mdsi_dam_spr_18,3,2018-10-05,mdsi_dam_spr_18
1588,2017-11-15mdsi_deeplearn_spr_17,3,2017-11-15,mdsi_deeplearn_spr_17
1589,2016-06-02ideation_studio,3,2016-06-02,ideation_studio
1590,2019-03-24socialandinfoteam,3,2019-03-24,socialandinfoteam
1591,2018-01-17dev_data_vis,3,2018-01-17,dev_data_vis
1592,2016-10-23heisenberg,3,2016-10-23,heisenberg
1593,2017-06-10dadm_aut_17,3,2017-06-10,dadm_aut_17
1594,2016-08-04dev_r,3,2016-08-04,dev_r
1595,2017-08-08mdsi_electives,3,2017-08-08,mdsi_electives
1596,2017-06-28mdsi_deeplearn_spr_17,3,2017-06-28,mdsi_deeplearn_spr_17
1597,2017-08-09ds_hackathons,3,2017-08-09,ds_hackathons
1598,2017-11-22mdsi_deeplearn_spr_17,3,2017-11-22,mdsi_deeplearn_spr_17
1599,2017-05-12ds_jobs,3,2017-05-12,ds_jobs
1600,2017-05-23dadm_aut_17,3,2017-05-23,dadm_aut_17
1601,2017-03-29mdsi_dvn_aut_18,3,2017-03-29,mdsi_dvn_aut_18
1602,2017-11-03computer_qa,3,2017-11-03,computer_qa
1603,2017-04-17mdsi_cicaround_help,3,2017-04-17,mdsi_cicaround_help
1604,2018-01-07mdsi_announcements,3,2018-01-07,mdsi_announcements
1605,2016-08-28online-courses,3,2016-08-28,online-courses
1606,2019-03-15socialandinfoteam,3,2019-03-15,socialandinfoteam
1607,2017-09-15mdsi_deeplearn_spr_17,3,2017-09-15,mdsi_deeplearn_spr_17
1608,2016-07-27mdsi_announcements,3,2016-07-27,mdsi_announcements
1609,2016-10-25dev_data_vis,3,2016-10-25,dev_data_vis
1610,2018-05-23dvn-team-1,3,2018-05-23,dvn-team-1
1611,2017-04-13study-group,3,2017-04-13,study-group
1612,2018-10-04spring_stds_assign2,3,2018-10-04,spring_stds_assign2
1613,2017-05-22dev_data_vis,3,2017-05-22,dev_data_vis
1614,2016-08-30databusters,3,2016-08-30,databusters
1615,2017-04-08mdsi_dam_aut_18,3,2017-04-08,mdsi_dam_aut_18
1616,2017-07-22dadm_aut_17,3,2017-07-22,dadm_aut_17
1617,2017-02-15dev_r,3,2017-02-15,dev_r
1618,2016-09-14mdsi_announcements,3,2016-09-14,mdsi_announcements
1619,2016-07-19dev_r,3,2016-07-19,dev_r
